timestamp,x,y,z
2025-09-12 19:09:07,0.20350714027881622,0.031124621629714966,9.926360130310059
2025-09-12 19:09:11,0.1867477297782898,0.031124621629714966,9.926360130310059
2025-09-12 19:09:15,0.14604631066322327,0.031124621629714966,9.926360130310059
2025-09-12 19:09:23,0.14604631066322327,0.047884032130241394,9.926360130310059
2025-09-12 19:09:26,-6.021417140960693,0.047884032130241394,9.926360130310059
2025-09-12 19:09:33,1.625662922859192,0.047884032130241394,9.926360130310059
2025-09-12 19:09:37,1.4508862495422363,0.047884032130241394,9.926360130310059
2025-09-12 19:10:01,-2.3271639347076416,0.047884032130241394,9.926360130310059
2025-09-12 19:10:04,0.5291185975074768,0.047884032130241394,9.926360130310059
2025-09-12 19:10:25,1.3000515699386597,0.047884032130241394,9.926360130310059
2025-09-12 19:10:33,1.4173674583435059,0.047884032130241394,9.926360130310059
2025-09-12 19:10:37,7.094019412994385,0.047884032130241394,9.926360130310059
2025-09-12 19:10:44,0.4668693244457245,0.047884032130241394,9.926360130310059
2025-09-12 19:10:50,0.4668693244457245,0.031124621629714966,9.926360130310059
2025-09-12 19:11:10,-0.8906430602073669,0.031124621629714966,9.926360130310059
2025-09-12 19:11:13,2.3104045391082764,0.031124621629714966,9.926360130310059
2025-09-12 19:11:14,2.3104045391082764,6.1770405769348145,9.926360130310059
2025-09-12 19:11:18,-0.44532153010368347,6.1770405769348145,9.926360130310059
2025-09-12 19:11:21,3.507505416870117,6.1770405769348145,9.926360130310059
2025-09-12 19:11:29,0.1867477297782898,6.1770405769348145,9.926360130310059
2025-09-12 19:11:33,-0.7493851184844971,6.1770405769348145,9.926360130310059
2025-09-12 19:11:40,-0.6967126727104187,6.1770405769348145,9.926360130310059
2025-09-12 19:11:44,-1.9991583824157715,6.1770405769348145,9.926360130310059
2025-09-12 19:11:48,-1.9057846069335938,6.1770405769348145,9.926360130310059
2025-09-12 19:11:52,-1.86508309841156,6.1770405769348145,9.926360130310059
2025-09-12 19:11:55,-1.8698714971542358,6.1770405769348145,9.926360130310059
2025-09-12 19:12:03,2.006340980529785,6.1770405769348145,9.926360130310059
2025-09-12 19:12:07,-2.564189910888672,6.1770405769348145,9.926360130310059
2025-09-12 19:12:14,-1.9847931861877441,6.1770405769348145,9.926360130310059
2025-09-12 19:12:18,-0.5267243981361389,6.1770405769348145,9.926360130310059
2025-09-12 19:12:36,-2.030282974243164,6.1770405769348145,9.926360130310059
2025-09-12 19:12:39,-1.3694833517074585,6.1770405769348145,9.926360130310059
2025-09-12 19:12:43,-0.8164227604866028,6.1770405769348145,9.926360130310059
2025-09-12 19:12:50,-1.6496049165725708,6.1770405769348145,9.926360130310059
2025-09-12 19:12:55,-2.5905263423919678,6.1770405769348145,9.926360130310059
2025-09-12 19:12:59,-1.01753568649292,6.1770405769348145,9.926360130310059
2025-09-12 19:13:03,-3.2345664501190186,6.1770405769348145,9.926360130310059
2025-09-12 19:13:10,-3.6511576175689697,6.1770405769348145,9.926360130310059
2025-09-12 19:13:17,-3.337517261505127,6.1770405769348145,9.926360130310059
2025-09-12 19:13:21,-1.1013327836990356,6.1770405769348145,9.926360130310059
2025-09-12 19:13:24,-2.454056739807129,6.1770405769348145,9.926360130310059
2025-09-12 19:13:28,-2.6240451335906982,6.1770405769348145,9.926360130310059
2025-09-12 19:13:32,-1.8938134908676147,6.1770405769348145,9.926360130310059
2025-09-12 19:13:36,-0.07182604819536209,6.1770405769348145,9.926360130310059
2025-09-12 19:13:42,-2.8658595085144043,6.1770405769348145,9.926360130310059
2025-09-12 19:13:43,-2.8658595085144043,0.7805097699165344,9.926360130310059
2025-09-12 19:13:47,-3.0526070594787598,0.7805097699165344,9.926360130310059
2025-09-12 19:13:55,-3.1268274784088135,0.7805097699165344,9.926360130310059
2025-09-12 19:13:59,-2.9161376953125,0.7805097699165344,9.926360130310059
2025-09-12 19:14:02,-2.2625205516815186,0.7805097699165344,9.926360130310059
2025-09-12 19:14:06,-1.6304513216018677,0.7805097699165344,9.926360130310059
2025-09-12 19:14:10,-2.96162748336792,0.7805097699165344,9.926360130310059
2025-09-12 19:14:20,-1.778891921043396,0.7805097699165344,9.926360130310059
2025-09-12 19:14:23,-2.6575639247894287,0.7805097699165344,9.926360130310059
2025-09-12 19:14:30,0.22026655077934265,0.7805097699165344,9.926360130310059
2025-09-12 19:14:31,0.22026655077934265,0.0454898327589035,9.926360130310059
2025-09-12 19:14:34,0.05746084079146385,0.0454898327589035,9.926360130310059
2025-09-12 19:14:40,0.05985504388809204,0.0454898327589035,9.926360130310059
2025-09-12 19:14:41,0.05985504388809204,0.11252748221158981,9.926360130310059
2025-09-12 19:14:44,0.15801730751991272,0.11252748221158981,9.926360130310059
2025-09-12 19:14:48,0.181959331035614,0.11252748221158981,9.926360130310059
2025-09-12 19:14:52,0.181959331035614,0.06703764945268631,9.926360130310059
2025-09-12 19:14:56,0.30885201692581177,0.06703764945268631,9.926360130310059
2025-09-12 19:14:59,-1.8698714971542358,0.06703764945268631,9.926360130310059
2025-09-12 19:15:03,-1.5466543436050415,0.06703764945268631,9.926360130310059
2025-09-12 19:15:06,-2.4396915435791016,0.06703764945268631,9.926360130310059
2025-09-12 19:15:07,-2.4396915435791016,1.941697597503662,9.926360130310059
2025-09-12 19:15:10,-2.6431987285614014,1.941697597503662,9.926360130310059
2025-09-12 19:15:14,-2.609679937362671,1.941697597503662,9.926360130310059
2025-09-12 19:15:18,-2.693476915359497,1.941697597503662,9.926360130310059
2025-09-12 19:15:22,-2.564189910888672,1.941697597503662,9.926360130310059
2025-09-12 19:15:26,-2.734178304672241,1.941697597503662,9.926360130310059
2025-09-12 19:15:29,-2.8802247047424316,1.941697597503662,9.926360130310059
2025-09-12 19:15:45,-3.19865345954895,1.941697597503662,9.926360130310059
2025-09-12 19:15:54,-1.5658079385757446,1.941697597503662,9.926360130310059
2025-09-12 19:16:01,-3.8139634132385254,1.941697597503662,9.926360130310059
2025-09-12 19:16:05,-4.278438568115234,1.941697597503662,9.926360130310059
2025-09-12 19:16:09,-2.410961151123047,1.941697597503662,9.926360130310059
2025-09-12 19:16:13,-4.299986362457275,1.941697597503662,9.926360130310059
2025-09-12 19:16:17,-4.311957359313965,1.941697597503662,9.926360130310059
2025-09-12 19:16:23,-5.377377033233643,1.941697597503662,9.926360130310059
2025-09-12 19:16:24,-5.377377033233643,-1.4437036514282227,9.926360130310059
2025-09-12 19:16:28,-6.433219909667969,-1.4437036514282227,9.926360130310059
2025-09-12 19:16:35,-0.014365210197865963,-1.4437036514282227,9.926360130310059
2025-09-12 19:16:48,-0.031124621629714966,-1.4437036514282227,9.926360130310059
2025-09-12 19:16:51,1.403002142906189,-1.4437036514282227,9.926360130310059
2025-09-12 19:16:59,-5.2911858558654785,-1.4437036514282227,9.926360130310059
2025-09-12 19:17:03,-5.243301868438721,-1.4437036514282227,9.926360130310059
2025-09-12 19:17:13,-5.243301868438721,2.403778553009033,9.926360130310059
2025-09-12 19:17:15,-0.019153613597154617,2.403778553009033,9.926360130310059
2025-09-12 19:17:16,-0.019153613597154617,9.320627212524414,9.926360130310059
2025-09-12 19:17:20,-3.0813376903533936,9.320627212524414,9.926360130310059
